16:37:03 - INFO: Bulletin: businessindustryandtrade/business/businessservices/articles/businessimpactofcoronaviruscovid19survey/preliminaryweightedresults, MainPoints: None
16:47:05 - INFO: Bulletin: peoplepopulationandcommunity/culturalidentity/ethnicity/articles/whatdoesthe2011censustellusaboutthecharacteristicsofgypsyoririshtravellersinenglandandwales/2014-01-21, MainPoints: None
16:47:06 - INFO: Bulletin: peoplepopulationandcommunity/culturalidentity/language/articles/detailedanalysisenglishlanguageproficiencyinenglandandwales/2013-08-30, MainPoints: None
16:47:06 - INFO: Bulletin: peoplepopulationandcommunity/culturalidentity/religion/articles/fullstorywhatdoesthecensustellusaboutreligionin2011/2013-05-16, MainPoints: None
16:47:07 - INFO: Bulletin: peoplepopulationandcommunity/culturalidentity/language/articles/languageinenglandandwales/2013-03-04, MainPoints: None
16:47:07 - INFO: Bulletin: peoplepopulationandcommunity/culturalidentity/ethnicity/articles/ethnicityandnationalidentityinenglandandwales/2012-12-11, MainPoints: None
16:47:07 - INFO: Bulletin: peoplepopulationandcommunity/culturalidentity/religion/articles/religioninenglandandwales2011/2012-12-11, MainPoints: None
16:47:08 - INFO: Bulletin: peoplepopulationandcommunity/educationandchildcare/articles/howhascoronaviruscovid19spreadamongstudentsinengland/2020-12-21, MainPoints: None
16:47:11 - INFO: Bulletin: peoplepopulationandcommunity/educationandchildcare/articles/howdochildhoodcircumstancesaffectyourchancesofpovertyasanadult/2016-05-16, MainPoints: None
16:47:13 - INFO: Bulletin: peoplepopulationandcommunity/elections/electoralregistration/articles/whatimpactcouldloweringtheukvotingageto16haveontheshapeoftheelectorate/2017-07-14, MainPoints: None
16:47:14 - INFO: Bulletin: peoplepopulationandcommunity/elections/electoralregistration/bulletins/electoralstatisticsforenglandwalesandnorthernireland/2015-02-26, MainPoints: None
16:47:17 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19/latestinsights, MainPoints: None
16:47:19 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/businessimpactofcovid19surveyquestions/1june2021to13june2021, MainPoints: None
16:47:23 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/economiesofalepubsinthetimeofcovid19/2021-06-08, MainPoints: None
16:47:29 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19inchartswhatwelearnedoverthepastmonthmay2021/2021-05-27, MainPoints: None
16:47:36 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/moreinformationondatasourcesrelatedtocoronaviruscovid19/2020-12-11, MainPoints: None
16:47:36 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19inchartswhatwelearnedoverthepastmonthmarchtoapril2021/2021-04-30, MainPoints: None
16:47:37 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19infectionsurveycharacteristicsofpeopletestingpositiveforcovid19incountriesoftheuk22april2021/2021-04-22, MainPoints: None
16:47:39 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/intheirownwordshowdifferentpeoplerespondtocoronavirusguidance/2021-04-12, MainPoints: None
16:47:42 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronavirusayearlikenoother/2021-03-15, MainPoints: None
16:47:42 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19andthedifferenteffectsonmenandwomenintheukmarch2020tofebruary2021/2021-03-10, MainPoints: None
16:47:45 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19inchartswhatwelearnedoverthepastmonth/2021-03-01, MainPoints: None
16:47:47 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/causesofdeath/articles/deathsduetocovid19interactivemap/2021-02-25, MainPoints: None
16:47:52 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup14to18december2020/2020-12-18, MainPoints: None
16:47:53 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid192020incharts/2020-12-18, MainPoints: None
16:47:54 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/whyhaveblackandsouthasianpeoplebeenhithardestbycovid19/2020-12-14, MainPoints: None
16:47:55 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/anewnormalhowpeoplespenttheirtimeafterthemarch2020coronaviruslockdown/2020-12-09, MainPoints: None
16:47:55 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/healthandwellbeing/articles/developingthehealthindexforengland/2015to2018, MainPoints: None
16:47:56 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup2to6november2020/2020-11-06, MainPoints: None
16:47:56 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup26to30october2020/2020-11-06, MainPoints: None
16:47:57 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19reviewdataandanalysismarchtooctober2020/2020-10-28, MainPoints: None
16:47:58 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup19to23october2020/2020-10-23, MainPoints: None
16:47:58 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup12to16october2020/2020-10-23, MainPoints: None
16:47:59 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup5to9october2020/2020-10-09, MainPoints: None
16:48:00 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup28septemberto2october2020/2020-10-02, MainPoints: None
16:48:01 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup21to25september2020/2020-09-25, MainPoints: None
16:48:02 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19in10charts/2020-09-24, MainPoints: None
16:48:03 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/healthandwellbeing/articles/diaryofanationlifeinlockdown/2020-09-23, MainPoints: None
16:48:05 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup14to18september2020/2020-09-18, MainPoints: None
16:48:05 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup7to11september2020/2020-09-11, MainPoints: None
16:48:06 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup31augustto4september2020/2020-09-04, MainPoints: None
16:48:06 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup24to28august2020/2020-08-28, MainPoints: None
16:48:07 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup17to21august2020/2020-08-21, MainPoints: None
16:48:07 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup10to14august2020/2020-08-14, MainPoints: None
16:48:08 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup3to7august2020/2020-08-07, MainPoints: None
16:48:09 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup27to31july2020/2020-07-31, MainPoints: None
16:48:10 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup20to24july2020/2020-07-24, MainPoints: None
16:48:10 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/parentinginlockdowncoronavirusandtheeffectsonworklifebalance/2020-07-22, MainPoints: None
16:48:12 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup13to17july2020/2020-07-17, MainPoints: None
16:48:12 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup6to10july2020/2020-07-10, MainPoints: None
16:48:12 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/morepeoplehavebeenhelpingothersoutsidetheirhouseholdthroughthecoronaviruscovid19lockdown/2020-07-09, MainPoints: None
16:48:15 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19rounduppeopleandsocialimpacts/2020-07-03, MainPoints: None
16:48:15 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup29juneto3july2020/2020-07-03, MainPoints: None
16:48:16 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundupeconomybusinessandjobs/2020-07-02, MainPoints: None
16:48:17 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup22to26june2020/2020-06-26, MainPoints: None
16:48:17 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundupdeathsandhealth/2020-06-26, MainPoints: None
16:48:19 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup15to19june2020/2020-06-19, MainPoints: None
16:48:19 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup8to12june2020/2020-06-12, MainPoints: None
16:48:19 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/causesofdeath/articles/deathsinvolvingcovid19interactivemap/2020-06-12, MainPoints: None
16:48:20 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup1to5june2020/2020-06-05, MainPoints: None
16:48:21 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup25to29may2020/2020-05-29, MainPoints: None
16:48:22 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup18to22may2020/2020-05-22, MainPoints: None
16:48:23 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup11to15may2020/2020-05-15, MainPoints: None
16:48:25 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup4to8may2020/2020-05-08, MainPoints: None
16:48:25 - INFO: Bulletin: peoplepopulationandcommunity/healthandsocialcare/conditionsanddiseases/articles/coronaviruscovid19roundup27aprilto1may2020/2020-05-01, MainPoints: None
16:48:28 - INFO: Bulletin: peoplepopulationandcommunity/householdcharacteristics/homeinternetandsocialmediausage/articles/exploringtheuksdigitaldivide/2019-03-04, MainPoints: None
16:48:28 - INFO: Bulletin: peoplepopulationandcommunity/householdcharacteristics/homeinternetandsocialmediausage/bulletins/internetaccessquarterlyupdate/2014-08-20, MainPoints: None
16:48:33 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/ukhousebuildingdata/updatetooctobertodecember2019, MainPoints: None
16:48:34 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/privaterentalpricesdevelopmentplan/updatedjanuary2021, MainPoints: None
16:48:38 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/researchoutputmeasuringtransactionsofnewdwellingsfinancialyearsending2014to2018/2020-01-30, MainPoints: None
16:48:40 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/improvinghomelessnessandroughsleepingstatisticsacrosstheuk/2019-09-17, MainPoints: None
16:48:43 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/researchoutputssubnationalstockofsecureddepositsheldbythetenancydepositprotectionschemesinengland/2010to2017, MainPoints: None
16:48:45 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/researchoutputsrentpricestatisticsforsmallareasgreatbritain/2012to2016, MainPoints: None
16:48:46 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/housingsummarymeasuresanalysis/2016, MainPoints: None
16:48:46 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/housepriceshowmuchdoesonesquaremetrecostinyourarea/2017-10-11, MainPoints: None
16:48:46 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/willanextensionincreasethevalueofmyhouse/2017-10-11, MainPoints: None
16:48:47 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/prospectivehomeownersstrugglingtogetontopropertyladder/2017-02-24, MainPoints: None
16:48:49 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/fivefactsabouthousing/2016-08-17, MainPoints: None
16:48:49 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/ukperspectives2016housingandhomeownershipintheuk/2016-05-25, MainPoints: None
16:48:50 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/ukperspectives2016personalandhouseholdfinancesintheuk/2016-05-25, MainPoints: None
16:48:50 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/1millionpropertysalesincreasedover70foldsince1995/2016-03-24, MainPoints: None
16:48:54 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/housepricestatisticsforsmallareasexplained/2015-12-15, MainPoints: None
16:48:54 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/housepricestatisticsforsmallareas/yearendingquarter41995toyearendingquarter22015, MainPoints: None
16:48:55 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/socialhousingbecamelessaffordableoverpastdecade/2015-08-05, MainPoints: None
16:48:55 - INFO: Bulletin: peoplepopulationandcommunity/housing/bulletins/housepricestatisticsforsmallareasinenglandandwales/2015-06-24, MainPoints: None
16:48:55 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/homeownershipdownandrentingupforfirsttimeinacentury/2015-06-19, MainPoints: None
16:48:56 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/visualisingyourconstituency/2015-03-26, MainPoints: None
16:48:57 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/housepricestatisticsforsmallareasinenglandandwales/2015-02-17, MainPoints: None
16:48:58 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/2011censusanalysiswhatdoesthe2011censustellusaboutpeoplelivingincommunalestablishments/2015-02-11, MainPoints: None
16:48:59 - INFO: Bulletin: peoplepopulationandcommunity/housing/articles/characteristicsofbuiltupareas/2013-06-28, MainPoints: None
16:48:59 - INFO: Bulletin: peoplepopulationandcommunity/housing/bulletins/2011censusnumberofpeoplewithsecondaddressesinlocalauthoritiesinenglandandwales/2012-10-22, MainPoints: None
16:49:00 - INFO: Bulletin: peoplepopulationandcommunity/leisureandtourism/articles/redamberandgreentravellistsandoverseasvisitsfromtheuk/2021-06-10, MainPoints: None
16:49:00 - INFO: Bulletin: peoplepopulationandcommunity/leisureandtourism/articles/travelandtourismreview/2021-06-02, MainPoints: None
16:49:05 - INFO: Bulletin: peoplepopulationandcommunity/leisureandtourism/articles/traveltrends2017recentdatacollectionchangesandplannedmethodologicalchanges/2018-07-20, MainPoints: None
16:49:05 - INFO: Bulletin: peoplepopulationandcommunity/leisureandtourism/articles/youngpeoplespendathirdoftheirleisuretimeondevices/2017-12-19, MainPoints: None
16:49:06 - INFO: Bulletin: peoplepopulationandcommunity/leisureandtourism/articles/holidaysinthe1990sandnow/2017-08-07, MainPoints: None
16:49:06 - INFO: Bulletin: peoplepopulationandcommunity/leisureandtourism/articles/ukperspectives2016howwetravel/2016-05-26, MainPoints: None
16:49:08 - INFO: Bulletin: peoplepopulationandcommunity/leisureandtourism/articles/theregionalvalueoftourismintheuk/2013, MainPoints: None
16:49:12 - INFO: Bulletin: peoplepopulationandcommunity/leisureandtourism/articles/howwetravel/2015-02-19, MainPoints: None
16:49:14 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/mappingincomedeprivationatalocalauthoritylevel/2021-05-24, MainPoints: None
16:49:21 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/theeffectsoftaxesandbenefitsonhouseholdincome/financialyearending2019, MainPoints: None
16:49:21 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/expenditure/articles/morethanonefifthofusualhouseholdspendinghasbeenlargelypreventedduringlockdown/2020-06-11, MainPoints: None
16:49:24 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/expenditure/articles/familyspendingexplorer/2020-03-26, MainPoints: None
16:49:35 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/usingtaxdatatobettercapturetopearnersinhouseholdincomeinequalitystatistics/2019-02-26, MainPoints: None
16:49:40 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/howwellareyoudoingcomparedwithotheryoungpeople/2018-10-04, MainPoints: None
16:49:43 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/transformationofhouseholdfinancialstatistics/statisticaloutputsworkplan2018to2019, MainPoints: None
16:49:44 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/expenditure/articles/whatdochildrenintheukspendtheirmoneyon/2018-02-15, MainPoints: None
16:49:49 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/expenditure/articles/londonhouseholdspendingoutstripstherestoftheuk/2017-02-16, MainPoints: None
16:49:50 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/breadwinnersintheir20showaretheydoingcomparedwithpreviousgenerations/2016-10-11, MainPoints: None
16:49:53 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/householdincomeandinequalitywheredoyoufitin/2016-02-23, MainPoints: None
16:49:53 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/compendium/wealthingreatbritainwave4/2012to2014, MainPoints: None
16:49:55 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/householdsspendthemostontransport/2015-12-08, MainPoints: None
16:49:56 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/compendium/familyspending/2015, MainPoints: None
16:49:59 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/whoisbestatmanagingmoney/2015-07-10, MainPoints: None
16:49:59 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/nowcastinghouseholdincomeintheukinitialmethodology/2015-07-01, MainPoints: None
16:50:01 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/expenditure/articles/measuringrealhouseholddisposableincome/2015-03-06, MainPoints: None
16:50:01 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments/articles/6factsaboutpensionmembership/2015-03-05, MainPoints: None
16:50:02 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/articles/personalandhouseholdfinancesintheuk/2015-02-12, MainPoints: None
16:50:02 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/expenditure/compendium/variationintheinflationexperienceofukhouseholds/2014-12-15, MainPoints: None
16:50:03 - INFO: Bulletin: peoplepopulationandcommunity/personalandhouseholdfinances/incomeandwealth/compendium/generallifestylesurvey/2013-03-07, MainPoints: None
16:50:04 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationprojections/articles/invitationtoprovidefeedbackontimescalesforfuturenationalandsubnationalpopulationprojections/april2021, MainPoints: None
16:50:05 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/internationalmigrationdevelopingourapproachforproducingadminbasedmigrationestimates/2021-04-16, MainPoints: None
16:50:05 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/populationandmigrationstatisticssystemtransformationrecentupdates/2021-04-16, MainPoints: None
16:50:06 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/transformationofthepopulationandmigrationstatisticssystemoverview/2019-06-21, MainPoints: None
16:50:11 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/populationprofilesforlocalauthoritiesinengland/2020-12-14, MainPoints: None
16:50:11 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/measuresofstatisticaluncertaintyinonslocalauthoritymidyearpopulationestimates/2011to2019, MainPoints: None
16:50:13 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/internationalmigrationandmobilitywhatschangedsincethecoronaviruspandemic/2020-11-26, MainPoints: None
16:50:22 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/adminbasedpopulationestimatesandstatisticaluncertainty/july2020, MainPoints: None
16:50:28 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/ourpopulationwherearewehowdidwegetherewherearewegoing/2020-03-27, MainPoints: None
16:50:29 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationprojections/articles/impactofdifferentmigrationtrendlengths/march2020, MainPoints: None
16:50:30 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/internationalmigrationstatisticspreliminaryadjustmentsupdateandfeedback/february2020, MainPoints: None
16:50:30 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/noteonthedifferencebetweenonspopulationestimatesbynationalityandhomeofficeeuropeanunionsettlementschemeeussstatistics/2020-02-24, MainPoints: None
16:50:31 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/exploringinternationalmigrationconceptsanddefinitionswithhomeofficeadministrativedata/2020-02-14, MainPoints: None
16:50:31 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/definingandmeasuringinternationalmigration/2020-02-14, MainPoints: None
16:50:32 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/whatcanadministrativedatasourcestellusaboutthepatternsofpresenceofnoneustudents/2020-02-14, MainPoints: None
16:50:32 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/ukpopulationpyramidinteractive/2020-01-08, MainPoints: None
16:50:33 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/milestonesjourneyingthroughadulthood/2019-12-17, MainPoints: None
16:50:33 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/researchreportonpopulationestimatesbyethnicgroupandreligion/2019-12-04, MainPoints: None
16:50:34 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/bulletins/longterminternationalmigrantsuk/2018, MainPoints: None
16:50:35 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationprojections/articles/householdprojectionsupdateforusers/september2019, MainPoints: None
16:50:37 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/understandingdifferentmigrationdatasources/augustprogressreport, MainPoints: None
16:50:38 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/internationalmigrationandthehealthsector/ouranalysisplans, MainPoints: None
16:50:42 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/measuringillegalmigrationourcurrentview/2019-06-21, MainPoints: None
16:50:42 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/feedbackonthepopulationandmigrationstatisticstransformationprogramme/2019-06-21, MainPoints: None
16:50:44 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationprojections/articles/varianthouseholdprojectionsforengland/2016based, MainPoints: None
16:50:44 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/internationalmigrationandtheeducationsectorwhatdoesthecurrentevidenceshow/2019-05-03, MainPoints: None
16:50:46 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/understandingdifferentmigrationdatasourcesaworkplan/february2019, MainPoints: None
16:50:46 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/milestonesjourneyingintoadulthood/2019-02-18, MainPoints: None
16:50:47 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/updateonourpopulationandmigrationstatisticstransformationjourneyaresearchengagementreport/2019-01-30, MainPoints: None
16:50:50 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationprojections/articles/being18in2018/2018-09-13, MainPoints: None
16:50:51 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/reportonthecomplexityandqualityofinternationalmigrationstatistics/july2018, MainPoints: None
16:50:52 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/populationstatisticsresearchupdate/june2018, MainPoints: None
16:50:52 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/migrationstatisticstransformationupdate/2018-05-24, MainPoints: None
16:50:53 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/comparingsourcesofinternationalmigrationstatistics/december2016, MainPoints: None
16:50:54 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/responsetothemigrationadvisorycommitteesconsultationoninternationalstudents/2018-02-02, MainPoints: None
16:50:55 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationprojections/articles/2016basedsubnationalpopulationprojectionsforenglandchangestomethodologyandsourcedata/2018-01-19, MainPoints: None
16:50:56 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/migrationsincethebrexitvotewhatschangedinsixcharts/2017-11-30, MainPoints: None
16:50:56 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationprojections/articles/nationalpopulationprojections/2016basedextravariants, MainPoints: None
16:50:57 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationprojections/compendium/nationalpopulationprojections/2016basedprojections, MainPoints: None
16:50:57 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/populationestimatesbyethnicgrouppeegsexternalreview/2014-03-11, MainPoints: None
16:50:58 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/migrationlevelswhatdoyouknowaboutyourarea/2017-08-24, MainPoints: None
16:50:58 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/whatshappeningwithinternationalstudentmigration/2017-08-24, MainPoints: None
16:50:59 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/internationalstudentmigrationresearchupdate/august2017, MainPoints: None
16:50:59 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/migrationtheeuropeanunionandworkhowmuchdoyoureallyknow/2017-07-19, MainPoints: None
16:51:00 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/noteonthedifferentdatasourcesthatmeasurefamilyimmigration/may2017, MainPoints: None
